"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"56","1553107_s_at","C5orf24","134553","chromosome 5 open reading frame 24",0.600895410215974,6.70019169675098,1.74350071855242,0.0954522964555504,0.34270805706548,-4.68610971210421
"57","1553118_at","THEM4","117145","thioesterase superfamily member 4",0.485845084995165,8.24245468862972,1.61864448495468,0.120021908583007,0.384149780693277,-4.86943403040955
"58","1553122_s_at","RBAK","57786","RB associated KRAB zinc finger",1.01241542635312,4.52237474363646,4.47526968395179,0.000196065155803713,0.034638368642155,0.810046557168445
"59","1553125_x_at","WDR62","284403","WD repeat domain 62",-0.495823935216095,4.57823460568369,-2.0221448127549,0.0557082640452249,0.271033716413274,-4.24193593684271
"60","1553132_a_at","TC2N","123036","tandem C2 domains, nuclear",0.373673525722588,7.84841457127623,1.32388703068101,0.199369514149954,0.48306792948339,-5.25905646768778
"61","1553134_s_at","C9orf72","203228","C9orf72-SMCR8 complex subunit",0.0911020937695541,4.78681497594036,0.273113710234665,0.787357856307293,0.901916695713441,-6.05808925493552
"62","1553137_s_at","KLF11","8462","Kruppel like factor 11",0.0726059421923235,5.66810314767134,0.187335554837094,0.853144621352432,0.937459976578096,-6.07767011141249
"63","1553145_at","TAPT1-AS1","202020","TAPT1 antisense RNA 1 (head to head)",0.0163954920711813,6.59058892532554,0.0531957015945812,0.958064493782716,0.984840266048777,-6.0936936328438
"64","1553148_a_at","SNX13","23161","sorting nexin 13",0.615589933122375,6.15346726626043,2.00246986280554,0.0579345600736468,0.27654922425617,-4.2747809167229
"65","1553150_at","KDM1B","221656","lysine demethylase 1B",0.105407929419638,5.09942507823962,0.36761443727711,0.716735233516265,0.865966599351297,-6.02814378838624
"66","1553165_at","SYNRG","11276","synergin gamma",-0.154871283424304,6.08261175693933,-0.535112741806437,0.598033775946019,0.788253255817941,-5.95374374711448
"67","1553176_at","SH2D1B","117157","SH2 domain containing 1B",0.641405582086123,6.08277976724249,1.24067278656678,0.228022740759377,0.514857997324242,-5.35726091508801
"68","1553186_x_at","RASEF","158158","RAS and EF-hand domain containing",0.214640359270737,9.83080271078426,0.467122050487789,0.645086387175897,0.821270920914438,-5.98720611858407
"69","1553219_a_at","AMMECR1","9949","AMMECR nuclear protein 1",0.071859709579936,5.22149377661141,0.251439822960752,0.803848770507283,0.911817177212684,-6.06372179026416
"70","1553225_s_at","ZNF75D","7626","zinc finger protein 75D",0.326269866151581,5.96683173362582,1.11666050705423,0.276397273521399,0.55643861816793,-5.49334512107695
"71","1553252_a_at","BRWD3","254065","bromodomain and WD repeat domain containing 3",0.582560259106691,7.53863440799678,2.05862277085662,0.0517816322672599,0.263322215058224,-4.18047963128418
"72","1553338_at","SDE2","163859","SDE2 telomere maintenance homolog",-0.577072884108741,5.92009118332253,-1.85387326144509,0.0774529214738391,0.310736680976652,-4.51572220172443
"73","1553380_at","PARP15","165631","poly(ADP-ribose) polymerase family member 15",0.0646786788009299,6.04314258807429,0.213444930127186,0.832980046021548,0.927394266880817,-6.07247874575839
"74","1553395_a_at","CD200R1","131450","CD200 receptor 1",0.865244565614575,6.60771760209008,3.09530564588706,0.00535616138631099,0.0999618415763744,-2.19313312933823
"75","1553407_at","MACF1","23499","microtubule actin crosslinking factor 1",-0.248878616055362,6.21635538745734,-0.754693027851506,0.458576296612631,0.693923711300615,-5.81582883951943
"76","1553510_s_at","CNOT9","9125","CCR4-NOT transcription complex subunit 9",0.316264755270668,7.0494114056758,1.07191022748802,0.295581316181202,0.571094608664906,-5.53934599094037
"77","1553530_a_at","ITGB1","3688","integrin subunit beta 1",-0.268878200098754,9.70878681148249,-0.569366760034844,0.574976154827058,0.77371254385281,-5.93521257765249
"78","1553575_at","ND6","4541","NADH dehydrogenase subunit 6",0.399991396634311,8.34659217544743,0.86370033901092,0.397234237421504,0.652323364454496,-5.73085288261768
"79","1553587_a_at","POLE4","56655","DNA polymerase epsilon 4, accessory subunit",0.141176354440786,8.07077867982068,0.634011087627584,0.532725374743387,0.75046216475592,-5.89721420908744
"80","1553608_a_at","LINC00189","193629","long intergenic non-protein coding RNA 189",0.454607216938469,4.32297080163083,1.50619247695739,0.146490953463247,0.42229285726619,-5.0254870775471
"81","1553685_s_at","SP1","6667","Sp1 transcription factor",0.279097071446508,6.67966780803624,0.626547460717382,0.537516480734646,0.753179085867061,-5.90180234015143
"82","1553694_a_at","PIK3C2A","5286","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha",0.917701990871467,6.39272128119923,2.28499153416587,0.0325016915596139,0.215211594965696,-3.78372526581385
"83","1553709_a_at","PRPF38A","84950","pre-mRNA processing factor 38A",0.254913285316658,8.55434017481099,0.866464048032137,0.395750812122612,0.65105308149554,-5.72855947924619
"84","1553725_s_at","ZNF644","84146","zinc finger protein 644",0.589540639534976,5.69510627262479,2.1927526160621,0.0393899966262365,0.2324556450774,-3.94847575915696
"85","1553749_at","FAM76B","143684","family with sequence similarity 76 member B",0.548819904480775,5.44071295111095,1.98489396089538,0.0599898877516449,0.278911514805455,-4.30393994399668
"86","1553842_at","BEND2","139105","BEN domain containing 2",-0.793191459569255,6.17069810536205,-2.63763800345334,0.0151662420580663,0.157248341009457,-3.11953230523283
"87","1553852_at","VPS13B","157680","vacuolar protein sorting 13 homolog B",1.55278906688029,5.70491616704441,5.15746920280029,3.79305367543031e-05,0.0159446785275465,2.30456856792809
"88","1553856_s_at","P2RY10","27334","P2Y receptor family member 10",0.355241864436174,7.83358880426003,1.00278055250973,0.327059574987466,0.601259831580387,-5.60708704867085
"89","1553906_s_at","FGD2","221472","FYVE, RhoGEF and PH domain containing 2",0.519582864583871,11.7387455380314,1.80396110789624,0.0851909607911741,0.324963854221595,-4.59371196743322
"90","1553940_a_at","LRRC28","123355","leucine rich repeat containing 28",0.0787309463376378,5.00701372189247,0.260882960995941,0.796651812947279,0.907603094153592,-6.0613245809201
"91","1553962_s_at","RHOB","388","ras homolog family member B",-0.0381258264190212,6.83603063201307,-0.0776776965846003,0.938798900662486,0.976753020899918,-6.09210130314549
"92","1553987_at","MAPKAPK5-AS1","51275","MAPKAPK5 antisense RNA 1",0.299944549820655,8.89313352928362,1.10936671833219,0.279460622767954,0.557924753616371,-5.50095670504269
"93","1554029_a_at","TTC37","9652","tetratricopeptide repeat domain 37",1.2855842991308,5.5894543794826,3.21471222173373,0.00405299594154917,0.0899305136702049,-1.9424479733882
"94","1554036_at","ZBTB24","9841","zinc finger and BTB domain containing 24",0.282090950691902,7.32263287596953,0.57922680136308,0.568423287419474,0.772534002840403,-5.92967184154674
"95","1554052_at","CNOT1","23019","CCR4-NOT transcription complex subunit 1",0.29863106501165,6.83095052579357,0.691748159884759,0.496458205127801,0.721739999268862,-5.85996193026977
"96","1554085_at","DDX51","317781","DEAD-box helicase 51",-0.186238090644852,6.52763279292251,-0.767592640524926,0.451032204412386,0.689339180477407,-5.80633512695562
"97","1554116_s_at","PARP11","57097","poly(ADP-ribose) polymerase family member 11",-0.165991782288867,6.84059855441397,-0.431263081310316,0.670547067266702,0.838849719949581,-6.0030640150478
"98","1554132_a_at","CCSER2","54462","coiled-coil serine rich protein 2",0.776514630846054,7.23428622282307,2.37009745932644,0.0271437502791163,0.201045453406125,-3.62820314008328
"99","1554145_a_at","PPP1R21","129285","protein phosphatase 1 regulatory subunit 21",0.508745356688147,7.74236294844985,1.97017111556515,0.0617611133272158,0.282858608871926,-4.32823223417357
"100","1554148_a_at","SLC33A1","9197","solute carrier family 33 member 1",0.173749180067152,7.17843834898699,0.543479399130934,0.592360489331575,0.783971540094012,-5.94932048577226
"101","1554152_a_at","OGDH","4967","oxoglutarate dehydrogenase",0.780269423429338,7.20192082732421,2.04353413581543,0.0533747900356583,0.266292640583844,-4.20598786217547
"102","1554154_at","GDAP2","54834","ganglioside induced differentiation associated protein 2",0.3431881356675,8.76494711443993,1.14966046908313,0.262843835251698,0.546469430772618,-5.45835726239255
"103","1554159_a_at","ZMYND11","10771","zinc finger MYND-type containing 11",0.510537262531969,5.92199429160145,1.48207692762149,0.152750630647778,0.428388662158614,-5.05778954327235
"104","1554167_a_at","GOLGA7","51125","golgin A7",0.320018281663106,9.24474047273753,0.827066377490442,0.417235460107504,0.665964359671116,-5.76060721297812
"105","1554175_at","CD300LB","124599","CD300 molecule like family member b",0.511999899788401,7.13182780288039,1.39063082239598,0.17848807544546,0.459331386856682,-5.17642237179049
"106","1554217_a_at","VPS50","55610","VPS50 subunit of EARP/GARPII complex",0.342389970860565,5.11387138843904,1.36427270553798,0.186516977755357,0.46792308921114,-5.20946060926104
"107","1554229_at","CREBRF","153222","CREB3 regulatory factor",0.442755933951411,7.8838739707037,1.39556535005159,0.177015999099723,0.458365501989458,-5.17017908504196
"108","1554241_at","COCH","1690","cochlin",1.18044239860694,8.11562858545336,3.33147535158118,0.00307895471829873,0.0799734681727181,-1.69453015591151
"109","1554285_at","HAVCR2","84868","hepatitis A virus cellular receptor 2",0.358348325980908,6.82128892469212,1.08080973585682,0.291691908960053,0.568162168244958,-5.53033126995076
"110","1554287_at","TRIM4","89122","tripartite motif containing 4",0.83668741693421,7.07458293048592,3.3387060645698,0.00302678985308528,0.0792117943516239,-1.67909570157823
"111","1554292_a_at","UHRF1BP1L","23074","UHRF1 binding protein 1 like",0.416616951838015,5.12030868784621,1.32996488148774,0.197392077317703,0.480623303266312,-5.25167245173245
"112","1554309_at","EIF4G3","8672","eukaryotic translation initiation factor 4 gamma 3",-0.143975465356781,5.28889851517096,-0.34044258509702,0.7368092278877,0.877537779069403,-6.03764930989601
"113","1554311_a_at","SUPT6H","6830","SPT6 homolog, histone chaperone and transcription elongation factor",0.558805225180615,5.0187622533781,1.74511680362656,0.0951647947082204,0.342525286096231,-4.68367006990221
"114","1554327_a_at","CANT1","124583","calcium activated nucleotidase 1",0.214215701524139,5.98119445250097,0.699926456213062,0.491437186991242,0.717783184130107,-5.85443447927883
"115","1554339_a_at","COG3","83548","component of oligomeric golgi complex 3",1.1162364980236,4.92549436922294,3.93833074765472,0.000719874789001123,0.0486213854272556,-0.375456559425423
"116","1554365_a_at","PPP2R5C","5527","protein phosphatase 2 regulatory subunit B'gamma",0.295233993411523,9.37937363620286,1.07697878710997,0.293361637177302,0.569652905486098,-5.53421997206692
"117","1554397_s_at","UEVLD","55293","UEV and lactate/malate dehyrogenase domains",1.18382471350671,6.31275791933625,2.57612883350044,0.0173721205633819,0.16472059746509,-3.23894561508249
"118","1554414_a_at","OSGIN2","734","oxidative stress induced growth inhibitor family member 2",0.351585625644191,6.68459925246002,0.891175498914855,0.382646565877937,0.640583403806952,-5.7077511577405
"119","1554417_s_at","APH1A","51107","aph-1 homolog A, gamma-secretase subunit",-0.4133183367154,7.39119482884867,-0.951677611094028,0.35178023697656,0.617918974803812,-5.65452883943567
"120","1554424_at","FIP1L1","81608","factor interacting with PAPOLA and CPSF1",0.242793170864047,5.17236838682691,0.704646099222402,0.48855292105506,0.717574450820275,-5.85121643682971
"121","1554433_a_at","ZNF146","7705","zinc finger protein 146",0.289305610105074,7.62383341259246,0.772977595852241,0.447905286542025,0.688708174429659,-5.80232701613706
"122","1554441_a_at","WAPL","23063","WAPL cohesin release factor",0.151004379765755,7.96202795816821,0.382004521342691,0.706187320878238,0.858810234403143,-6.02281807761243
"123","1554447_at","JPX","554203","JPX transcript, XIST activator",1.67699824095106,7.02766620993908,4.99222769169261,5.63330084067341e-05,0.0183002962027459,1.94543481981558
"124","1554450_s_at","MIER3","166968","MIER family member 3",0.126674511527133,6.39878039122171,0.484381421503146,0.632986391417248,0.81305593330398,-5.97913167797112
"125","1554451_s_at","DNAJC14","85406","DnaJ heat shock protein family (Hsp40) member C14",-0.554334778851969,6.68904595552717,-1.64860289828388,0.113686788217676,0.373362437816363,-4.8263900868451
"126","1554464_a_at","CRTAP","10491","cartilage associated protein",0.311344373662875,8.43394709770124,0.772713612947073,0.448058267276306,0.688708174429659,-5.80252411930413
"127","1554469_at","ZBTB44","29068","zinc finger and BTB domain containing 44",0.0371797572715113,5.30763094322908,0.123659628689929,0.902727300815585,0.959356299447724,-6.0875017571539
"128","1554481_a_at","EPB41","2035","erythrocyte membrane protein band 4.1",0.00747274681399368,7.30654787147786,0.0211066369844283,0.983354191122321,0.993073949692324,-6.09487872812893
"129","1554493_s_at","THADA","63892","THADA armadillo repeat containing",0.294627303442668,5.64655350714878,0.982099333017447,0.336914980101406,0.607194057486046,-5.62655873982218
"130","1554501_at","TSC22D4","81628","TSC22 domain family member 4",-0.686575101907095,7.62884718134326,-1.99333826959594,0.0589944644026451,0.277863808131977,-4.28995208210401
"131","1554503_a_at","OSCAR","126014","osteoclast associated Ig-like receptor",-0.323641792299618,8.20619525933149,-1.16513120136539,0.256661523292,0.54190285088604,-5.44164626132634
"132","1554508_at","PIK3AP1","118788","phosphoinositide-3-kinase adaptor protein 1",0.627228622339951,8.00868680399608,1.18433777777443,0.249137533681362,0.537477350879904,-5.42062812501356
"133","1554510_s_at","GHITM","27069","growth hormone inducible transmembrane protein",0.134024199610259,9.46434868238172,0.426590870170182,0.673895335385324,0.841784480666001,-6.00503870850736
"134","1554534_at","DPYD","1806","dihydropyrimidine dehydrogenase",0.193351602541789,4.78373161412423,0.765939050608869,0.451995054370797,0.690146628050724,-5.80756061193908
"135","1554565_x_at","SPPL3","121665","signal peptide peptidase like 3",-0.391115672352842,8.00003044304208,-1.12288525094624,0.273802360127296,0.554344160084236,-5.48681424898109
"136","1554574_a_at","CYB5R3","1727","cytochrome b5 reductase 3",-0.239845598062706,8.4094974837443,-0.784180736724654,0.441442292002283,0.684317182346093,-5.79390367729675
"137","1554577_a_at","PSMD10","5716","proteasome 26S subunit, non-ATPase 10",0.493673947098973,8.17684003748796,1.18446043772096,0.249090018641353,0.537477350879904,-5.42049293208106
"138","1554602_at","RBM8A","9939","RNA binding motif protein 8A",-0.115387741018046,6.97844550196545,-0.37166916686609,0.713757152121218,0.863742144461772,-6.02666356151451
"139","1554606_at","CEP120","153241","centrosomal protein 120",0.200344394643015,5.86517811071854,0.586784752591967,0.563426368667762,0.768572136360815,-5.92536240950925
"140","1554628_at","ZNF57","126295","zinc finger protein 57",0.517218984020412,5.09488833499968,2.0024522081525,0.0579365928082102,0.27654922425617,-4.27481029282851
"141","1554638_at","ZFYVE16","9765","zinc finger FYVE-type containing 16",0.197296520481995,7.03255803779097,0.568371555637592,0.575639675908749,0.77371254385281,-5.93576670107123
"142","1554660_a_at","CNST","163882","consortin, connexin sorting protein",0.134630128808428,6.40236480043983,0.433309257209552,0.669082904621211,0.838266722124883,-6.00219255446432
"143","1554667_s_at","METTL8","79828","methyltransferase like 8",0.437906638861812,7.13041201695011,1.79160240300812,0.0872073593418473,0.327029194223513,-4.6127857592079
"144","1554678_s_at","HNRNPDL","9987","heterogeneous nuclear ribonucleoprotein D like",0.493488656714021,9.85177896106178,1.56589149137599,0.131895590555371,0.402070103332435,-4.94373962995332
"145","1554691_a_at","PACSIN2","11252","protein kinase C and casein kinase substrate in neurons 2",-0.177128411831815,8.00969879661485,-0.536144031711781,0.597333049892168,0.788224546270902,-5.95320213276307
"146","1554726_at","ZNF655","79027","zinc finger protein 655",1.0775699054788,6.67842186802709,2.95718573132146,0.00736981732688324,0.111497688113564,-2.47896773678529
"147","1554747_a_at","SEPTIN2","4735","septin 2",0.25588582182777,8.76592717054374,0.59489106333796,0.55809221657828,0.764484365265825,-5.92068027737893
"148","1554757_a_at","INPP5A","3632","inositol polyphosphate-5-phosphatase A",-0.22032945127973,5.01855279751975,-0.859873954100515,0.399293973844108,0.65342178232362,-5.73401687603125
"149","1554767_s_at","CRYZL1","9946","crystallin zeta like 1",0.784987118045446,6.21505276053881,2.61855506763295,0.0158207100212518,0.160403536815066,-3.15672724498103
"150","1554768_a_at","MAD2L1","4085","mitotic arrest deficient 2 like 1",0.182917750307811,5.40815358907078,0.50154791664305,0.621054908528719,0.804582499272771,-5.97081678808971
"151","1554769_at","ZNF785","146540","zinc finger protein 785",0.456662221046494,4.17060469744134,1.48968045066785,0.150753865735865,0.427008841733009,-5.04764991847024
"152","1554774_at","RIOX2","84864","ribosomal oxygenase 2",0.525107775242525,5.27260904143145,1.8944107962614,0.0716263412925977,0.303665551332713,-4.45127108901834
"153","1554783_s_at","ARHGEF2","9181","Rho/Rac guanine nucleotide exchange factor 2",-0.00519134480606986,6.55792856177266,-0.0187769030304263,0.985191302463234,0.993670731207413,-6.09492491514201
"154","1554786_at","CASS4","57091","Cas scaffold protein family member 4",0.0112922407473732,5.27071790453877,0.0479480416832882,0.962197858702615,0.985475546967487,-6.09395743533392
"155","1554794_a_at","UBE3C","9690","ubiquitin protein ligase E3C",0.443274092436183,4.85046555750815,1.45466752333642,0.160127959419188,0.439197586598846,-5.09399313673554
"156","1554806_a_at","FBXO8","26269","F-box protein 8",0.0888482859644535,6.74481332832042,0.265207078141302,0.793362374058401,0.905896018861698,-6.06019756849759
"157","1554821_a_at","ZBED1","9189","zinc finger BED-type containing 1",1.29293727887213,5.82392688065322,4.3241688315525,0.000282757234626678,0.0366205180411544,0.476251790463393
"158","1554834_a_at","RASSF5","83593","Ras association domain family member 5",0.457913276046936,8.83982835666402,0.843952412549759,0.407938183024585,0.659692074538152,-5.74704169950781
"159","1554868_s_at","PCNP","57092","PEST proteolytic signal containing nuclear protein",0.144684973038517,9.63735541646775,0.377132702266553,0.70975172485584,0.860751139670311,-6.02464369950146
"160","1554878_a_at","ABCD3","5825","ATP binding cassette subfamily D member 3",0.659676941598605,6.58268582940669,1.86807435523775,0.0753663042290379,0.308756753666766,-4.49325558869336
"161","1554883_a_at","ERCC8","1161","ERCC excision repair 8, CSA ubiquitin ligase complex subunit",0.635724951696436,5.34104985132912,1.90500115621695,0.0701689114158752,0.301935847456069,-4.43427246895225
"162","1554890_a_at","TIA1","7072","TIA1 cytotoxic granule associated RNA binding protein",0.699234907269155,7.73190328062899,2.35146454173525,0.0282419525612515,0.202917743528511,-3.66253068014282
"163","1554899_s_at","FCER1G","2207","Fc fragment of IgE receptor Ig",0.173632968022098,11.1456130343519,0.598023844109431,0.55603783428097,0.76349285134214,-5.918854182782
"164","1554915_a_at","PDE12","201626","phosphodiesterase 12",0.451137510224314,4.81464120613645,1.80283845950658,0.0853724474363011,0.325151648509838,-4.59544852802718
